time;power(kw);accuracy(sec)
;6330.481635;
;6638.118629;
;7479.083873;
;8050.981352;
;8669.566346;
;9232.12624;
;10176.28932;
;10973.27411;
;11937.42398;
;12700.04117;
;13257.31288;
;13640.09376;
;13760.6167;
;13825.78003;
;13780.95849;
;13637.0255;
;13228.89417;
;13411.5372;
;13458.89178;
;13672.16307;
;13802.97606;
;13888.28283;
;13887.72995;
;13869.61265;
;13828.1654;
;13711.72992;
;13191.6224;
;12889.45902;
;12581.11379;
;12663.69045;
;13133.79889;
;13422.16867;
;13418.40562;
;13346.77323;
;13302.44178;
;13307.69304;
;12954.59745;
;12687.18367;
;12572.72273;
;12559.98995;
;12396.65824;
;12042.68281;
;11378.13137;
;10804.09673;
;9947.564069;
;9425.685256;
;8755.214659;
;8369.71069;
;8045.659749;
;7877.820351;
;7582.075193;
;7470.054418;
;7413.611647;
;7336.475163;
;7276.910122;
;7164.760408;
;7119.144176;
;7105.09478;
;6856.127069;
;6823.253555;
;6825.262133;
;6784.663786;
;6714.80507;
;6672.689278;
;6572.662127;
;6446.788776;
;6332.650581;
;6237.085782;
;6148.273533;
;6054.542684;
;6049.63724;
;5909.382271;
;5920.820264;
;5847.038273;
;5369.430746;
;5725.160626;
;5656.935903;
;5655.405292;
;5625.513854;
;5705.10419;
;5603.065996;
;5583.299254;
;5597.779798;
;5499.183831;
;5513.952773;
;5545.534471;
;5546.07443;
;5597.732286;
;5558.321975;
;5585.875359;
;5573.069885;
;5604.202939;
;5715.333603;
;5795.916147;
;6013.902507;
;6245.127738;
;6545.377609;
;6827.840961;
;7519.216012;
;8163.918265;
;8692.800741;
;9246.412473;
;10119.66989;
;10910.17601;
;11850.10797;
;12635.01519;
;13131.02711;
;13477.5904;
;13630.83631;
;13701.84394;
;13574.90661;
;13464.73815;
;13206.77484;
;13283.75786;
;13432.08987;
;13622.57358;
;13755.73263;
;13857.75668;
;13777.05936;
;13798.17276;
;13762.95455;
;13541.75305;
;13059.79616;
;12864.14637;
;12511.09802;
;12529.63235;
;12890.77884;
;13246.58502;
;13352.00212;
;13238.11638;
;13147.901;
;13132.00781;
;12819.58056;
;12745.67812;
;12407.39187;
;12442.12619;
;12263.0325;
;11861.66118;
;11253.62885;
;10648.76407;
;9756.829644;
;9328.521838;
;8648.880408;
;8256.697756;
;7904.967369;
;7667.971029;
;7483.814026;
;7345.198945;
;7313.728224;
;7308.349151;
;7321.647408;
;7148.936442;
;7109.792109;
;7034.9836;
;6876.92397;
;6875.541879;
;6855.200174;
;6786.269865;
;6735.35813;
;6623.827939;
;6530.933548;
;6386.241751;
;6322.606338;
;6193.881866;
;6115.891839;
;6030.207088;
;5935.276249;
;5921.231041;
;5868.912104;
;5739.805537;
;5308.326054;
;5676.941758;
;5619.982964;
;5551.46368;
;5580.238926;
;5577.588599;
;5569.293666;
;5512.174427;
;5476.905904;
;5524.825006;
;5488.129151;
;5514.008039;
;5484.868261;
;5575.008964;
;5591.315684;
;5577.879476;
;5614.129013;
;5665.562408;
;5742.381605;
;5796.058797;
;6079.952452;
;6244.944846;
;6442.456292;
;6846.509328;
;7543.771363;
;8241.030834;
;8732.875068;
;9409.00125;
;10335.75739;
;11114.63538;
;12012.01222;
;12643.32925;
;13144.76702;
;13573.54414;
;13709.50661;
;13847.43762;
;13702.24154;
;13661.47556;
;13286.81096;
;13435.6125;
;13531.78849;
;13730.64352;
;13912.41373;
;13844.47605;
;13846.00909;
;13922.42799;
;13886.7862;
;13748.30623;
;13308.55287;
;12837.63472;
;12611.91999;
;12533.93628;
;12940.4924;
;13315.88865;
;13374.59859;
;13409.37899;
;13255.94208;
;13130.33215;
;12893.85981;
;12758.6113;
;12495.32598;
;12574.80374;
;12455.82867;
;12052.84464;
;11403.53286;
;10771.64013;
;9953.964489;
;9323.888255;
;8672.96461;
;8338.160432;
;8114.552817;
;7848.91661;
;7620.645444;
;7502.459711;
;7424.019743;
;7404.164642;
;7347.773728;
;7262.653312;
;7186.342292;
;7131.224985;
;6927.082968;
;6903.576445;
;6858.01423;
;6783.047605;
;6637.121316;
;6595.653332;
;6513.887696;
;6376.830986;
;6275.398971;
;6152.369702;
;6162.819522;
;6045.266158;
;5950.122034;
;5880.949246;
;5840.980646;
;5814.901111;
;5315.682517;
;5623.588031;
;5531.967276;
;5574.979249;
;5488.414453;
;5547.003175;
;5547.22384;
;5481.403313;
;5402.128;
;5450.164514;
;5431.290203;
;5459.500147;
;5416.359336;
;5441.078771;
;5454.383007;
;5426.873474;
;5477.149708;
;5520.355202;
;5572.798755;
;5733.815825;
;5977.750158;
;6182.529547;
;6368.29506;
;6748.264046;
;7447.552584;
;8018.044829;
;8578.089796;
;9066.565777;
;9808.675593;
;10588.91797;
;11444.75258;
;11999.38379;
;12518.33145;
;12781.90402;
;13094.15429;
;13272.81762;
;13173.32084;
;13041.51014;
;12580.01294;
;12741.03559;
;12726.99088;
;12872.7324;
;13022.68277;
;13048.00912;
;13119.40837;
;13095.96008;
;13007.37665;
;12835.04148;
;12406.78438;
;12056.80488;
;11599.6945;
;11548.98058;
;11845.43073;
;11941.87228;
;12007.02014;
;11880.22941;
;11755.01468;
;11596.60013;
;11237.51624;
;11050.70094;
;10528.61536;
;10424.80929;
;10169.26827;
;9815.019043;
;9333.040925;
;8800.635237;
;8274.205239;
;7859.008164;
;7415.973925;
;7231.576012;
;7072.860197;
;6879.215785;
;6623.781187;
;6547.883842;
;6520.338996;
;6499.7861;
;6335.766865;
;6342.424797;
;6204.974378;
;6170.530912;
;6098.61004;
;5937.267842;
;5968.84823;
;5886.527199;
;5895.232859;
;5741.116511;
;5673.514585;
;5523.697966;
;5453.214763;
;5356.841773;
;5347.320025;
;5260.411911;
;5135.207535;
;5084.007321;
;5064.469453;
;5042.111016;
;4586.074275;
;4918.204908;
;4909.666534;
;4844.623675;
;4886.238516;
;4790.679196;
;4809.698839;
;4761.714755;
;4733.070522;
;4765.767844;
;4783.32794;
;4738.783374;
;4637.717345;
;4706.10697;
;4669.847748;
;4612.153381;
;4585.938993;
;4638.993099;
;4602.010488;
;4618.151833;
;4719.48087;
;4733.413461;
;4716.084266;
;4792.029046;
;4957.434486;
;5010.344088;
;5111.110138;
;5101.080412;
;5263.901923;
;5317.578235;
;5442.458008;
;5480.580093;
;5546.160839;
;5564.535122;
;5513.692382;
;5532.270859;
;5526.483725;
;5589.685281;
;5417.707845;
;5505.713912;
;5505.529699;
;5524.575139;
;5509.86237;
;5462.942403;
;5414.757451;
;5354.506797;
;5288.489557;
;5181.85357;
;5051.755744;
;4949.244415;
;4791.048918;
;4724.966625;
;4670.69509;
;4642.269165;
;4631.278107;
;4568.928337;
;4505.051418;
;4501.638026;
;4466.338227;
;4442.839015;
;4370.301498;
;4328.522349;
;4249.437446;
;4265.036726;
;4323.051991;
;4234.716297;
;4215.135696;
;4169.632999;
;4126.50043;
;4147.296703;
;4103.957528;
;4130.236613;
;4053.563385;
;4115.215208;
;4101.998843;
;4129.20696;
;4154.381203;
;4149.82965;
;4168.13168;
;4130.152245;
;4173.409819;
;4109.821997;
;4142.083007;
;4174.919398;
;4119.154386;
;4142.134383;
;4113.993815;
;4142.845894;
;4091.76532;
;4114.732501;
;4135.600902;
;4056.289976;
;4088.037214;
;4080.523367;
;4073.32546;
;4148.922157;
;3690.073541;
;4024.630532;
;4029.865436;
;4013.672717;
;4053.194797;
;4014.856082;
;4017.338241;
;4023.445079;
;3993.407012;
;4011.017666;
;3981.248777;
;3974.665441;
;4010.726019;
;3977.050158;
;4008.243735;
;3960.123459;
;3980.692623;
;3979.742767;
;4010.482958;
;3983.928732;
;4031.832888;
;4101.68504;
;4085.946933;
;4136.492213;
;4111.784071;
;4145.021219;
;4177.263656;
;4157.843514;
;4207.68779;
;4183.520135;
;4125.848909;
;4144.166003;
;4154.683685;
;4145.08674;
;4177.681782;
;4135.206978;
;4155.608245;
;4153.805358;
;4143.899178;
;4214.848707;
;4186.100342;
;4211.612309;
;4222.607273;
;4212.83122;
;4266.14661;
;4181.73674;
;4192.791366;
;4181.405894;
;4133.221875;
;4095.3925;
;4064.604288;
;4056.890655;
;4054.937126;
;4068.787168;
;4028.067837;
;4039.121583;
;4012.143949;
;3979.146271;
;3971.523408;
;3954.211102;
;3927.904818;
;3914.270752;
;3932.937697;
;3906.381996;
;3961.173436;
;3919.490198;
;3868.362146;
;3974.510101;
;3988.9441;
;3931.296178;
;3982.468271;
;3950.304393;
;3984.812667;
;3968.148309;
;3980.659102;
;4040.606887;
;4004.081629;
;4048.929286;
;4011.208926;
;4028.761723;
;4090.912964;
;4033.960852;
;4076.051234;
;4033.509301;
;4088.009249;
;4146.025155;
;4160.592626;
;4136.073838;
;4195.763488;
;4198.486233;
;4224.61161;
;4299.29428;
;4303.401107;
;4339.65209;
;4356.163465;
;4365.776118;
;3991.065778;
;4354.178519;
;4365.747323;
;4344.90014;
;4386.288847;
;4388.570002;
;4316.476085;
;4426.10142;
;4376.023333;
;4416.217026;
;4388.252143;
;4435.731649;
;4471.296959;
;4507.802682;
;4512.346073;
;4572.159199;
;4569.884817;
;4635.429564;
;4726.29396;
;4793.602917;
;5161.950464;
;5330.947078;
;5597.120774;
;6007.87386;
;6639.663918;
;7323.379733;
;7879.983025;
;8459.767536;
;9287.579167;
;10047.82704;
;11007.84423;
;11689.08364;
;12314.8195;
;12609.85606;
;12834.7387;
;13106.14535;
;13100.70004;
;13031.39521;
;12789.48579;
;12893.94079;
;12990.51621;
;13231.33067;
;13221.17663;
;13330.45014;
;13382.10845;
;13423.16161;
;13286.32728;
;13195.50618;
;12668.23493;
;12411.87665;
;12058.08791;
;12097.72187;
;12559.24492;
;12877.51063;
;12988.3036;
;12937.37117;
;12896.68395;
;12782.32013;
;12541.56183;
;12349.32968;
;12137.20288;
;12237.38004;
;12065.56533;
;11704.22707;
;10996.4359;
;10346.18584;
;9476.709616;
;8873.929585;
;8270.027671;
;7852.465854;
;7674.83644;
;7396.368386;
;7119.337579;
;7025.164608;
;6940.743551;
;6932.593807;
;6894.20123;
;6816.49983;
;6742.068116;
;6644.280678;
;6511.836177;
;6450.610274;
;6409.711564;
;6356.934334;
;6277.561674;
;6142.089966;
;6183.910207;
;6032.560104;
;5906.019346;
;5896.410924;
;5829.961688;
;5652.558032;
;5611.992639;
;5568.738749;
;5523.337547;
;5423.771335;
;4958.874735;
;5282.60667;
;5316.609551;
;5233.320369;
;5249.07649;
;5230.530589;
;5161.668209;
;5195.273416;
;5174.134389;
;5105.357732;
;5128.887925;
;5113.532593;
;5156.166652;
;5143.501354;
;5183.776291;
;5183.587371;
;5276.669265;
;5258.106459;
;5331.307777;
;5450.114481;
;5622.261423;
;5881.09285;
;6205.775236;
;6591.407715;
;7235.550295;
;7850.16525;
;8396.811916;
;8924.133813;
;9750.025181;
;10410.31587;
;11445.91479;
;12137.24953;
;12703.50566;
;12999.86715;
;13180.99606;
;13366.04282;
;13250.44983;
;13264.07565;
;12790.90533;
;12870.06901;
;12852.16563;
;13176.82729;
;13545.33056;
;13510.84118;
;13466.38635;
;13536.42382;
;13415.51523;
;13232.09627;
;12849.23709;
;12449.48035;
;12061.87812;
;12136.65694;
;12691.71216;
;13030.61621;
;13058.55383;
;12945.43059;
;12872.61135;
;12851.51481;
;12643.3492;
;12481.11907;
;12267.25052;
;12345.02976;
;12193.19818;
;11913.28732;
;11287.79015;
;10597.20529;
;9712.6941;
;9152.274818;
;8540.803394;
;8193.347454;
;7897.589914;
;7642.364925;
;7458.849221;
;7289.004537;
;7223.927715;
;7173.849749;
;7089.913615;
;6996.236967;
;6937.408042;
;6863.855964;
;6731.454244;
;6666.420631;
;6704.492814;
;6551.765337;
;6534.800572;
;6444.16812;
;6397.535118;
;6259.394788;
;6090.486035;
;6037.720716;
;5993.574665;
;5865.625631;
;5715.00451;
;5724.960793;
;5700.411247;
;5665.521678;
;5230.529347;
;5516.142372;
;5504.780688;
;5471.281284;
;5467.540732;
;5457.273429;
;5406.076889;
;5371.581079;
;5365.55617;
;5397.246228;
;5364.267099;
;5349.089284;
;5349.422518;
;5392.023328;
;5387.238022;
;5423.886671;
;5441.059385;
;5465.092249;
;5558.401359;
;5649.884283;
;5816.367785;
;6116.021816;
;6380.805319;
;6745.021144;
;7440.856318;
;8065.337799;
;8614.651464;
;9180.518906;
;9958.506446;
;10819.81926;
;11778.81653;
;12457.33756;
;12945.3385;
;13323.93244;
;13508.71479;
;13563.54225;
;13479.98165;
;13487.4579;
;13092.5726;
;13216.07048;
;13181.24363;
;13459.56577;
;13530.64186;
;13547.13051;
;13581.78084;
;13477.39608;
;13528.2763;
;13378.11848;
;12783.75441;
;12540.96066;
;12215.74093;
;12235.16095;
;12721.88922;
;12912.48707;
;13037.21686;
;12924.43883;
;12963.02069;
;12879.56479;
;12612.91085;
;12462.98021;
;12203.94664;
;12303.82276;
;12249.26193;
;11769.97441;
;11078.45872;
;10422.00624;
;9564.550076;
;9003.820501;
;8439.603047;
;8047.228594;
;7797.50814;
;7591.044856;
;7408.992508;
;7217.898461;
;7208.062422;
;7213.434091;
;7113.554196;
;7058.757727;
;6942.260964;
;6871.722255;
;6814.269384;
;6670.699712;
;6596.492781;
;6560.515089;
;6508.9629;
;6430.283721;
;6345.58893;
;6284.890198;
;6124.16017;
;6083.917119;
;5995.875737;
;5919.274946;
;5839.849728;
;5789.115539;
;5755.080745;
;5637.394502;
;5187.916275;
;5516.99358;
;5540.813267;
;5423.766281;
;5447.458455;
;5392.727832;
;5407.179551;
;5338.744902;
;5366.044981;
;5333.788775;
;5218.873532;
;5274.824647;
;5291.777482;
;5252.810101;
;5306.381311;
;5316.676911;
;5353.803774;
;5331.991019;
;5455.395199;
;5539.268592;
;5820.502639;
;6054.808103;
;6320.113674;
;6728.747981;
;7325.82141;
;8037.122895;
;8550.138614;
;9043.848829;
;9964.676246;
;10668.30051;
;11658.28226;
;12348.75681;
;12943.4951;
;13274.79087;
;13426.78707;
;13462.73128;
;13300.93902;
;13366.8824;
;13051.59296;
;13118.30775;
;13218.31665;
;13455.13277;
;13647.17012;
;13712.79328;
;13737.58618;
;13668.25889;
;13616.18974;
;13397.04199;
;12859.3652;
;12660.70019;
;12313.94116;
;12269.1102;
;12660.09863;
;12938.12825;
;12991.27995;
;12971.20453;
;12984.43498;
;12807.48737;
;12554.28051;
;12357.83857;
;12123.73332;
;12163.75418;
;12056.84859;
;11690.18331;
;10964.83593;
;10290.91946;
;9516.035011;
;8916.670007;
;8326.484738;
;8003.458851;
;7713.182551;
;7515.311745;
;7397.636402;
;7111.721113;
;7092.569249;
;7192.197261;
;7091.130667;
;6937.770485;
;6840.332699;
;6810.032352;
;6755.809236;
;6698.675167;
;6694.009734;
;6609.590849;
;6506.136637;
;6429.883544;
;6267.167478;
;6289.207778;
;6088.759544;
;5995.74665;
;5949.676557;
;5839.679874;
;5716.201363;
;5663.21201;
;5591.955871;
;5549.623825;
;5096.821297;
;5410.587368;
;5355.145579;
;5404.450392;
;5376.307543;
;5412.349643;
;5339.012675;
;5362.239896;
;5335.478781;
;5277.654811;
;5262.797775;
;5246.865614;
;5285.431611;
;5200.720272;
;5242.040063;
;5231.075072;
;5354.323384;
;5368.851408;
;5493.88061;
;5565.036914;
;5776.297671;
;5902.015879;
;6166.655932;
;6549.165615;
;7207.290589;
;7846.262968;
;8286.031592;
;8763.765877;
;9568.412464;
;10246.03607;
;11076.12301;
;11734.60017;
;12164.70695;
;12566.99959;
;12688.99491;
;12780.2144;
;12567.61323;
;12539.14243;
;12178.83662;
;12195.57671;
;12268.4896;
;12337.64016;
;12599.87616;
;12597.57979;
;12506.99603;
;12630.35781;
;12455.32988;
;12339.92116;
;11910.38408;
;11664.6099;
;11351.23521;
;11195.57741;
;11469.26535;
;11609.35999;
;11563.6319;
;11463.14595;
;11300.73506;
;11116.59127;
;10765.01492;
;10622.62328;
;10195.65014;
;10095.61606;
;9756.706131;
;9420.739533;
;8893.229791;
;8370.038747;
;7909.371283;
;7567.226566;
;7312.714347;
;6929.936261;
;6735.8383;
;6608.27211;
;6366.986895;
;6215.376364;
;6130.883701;
;6023.555145;
;6033.703929;
;5922.881984;
;5900.371213;
;5842.948149;
;5713.73535;
;5669.758878;
;5537.266078;
;5410.585734;
;5433.359309;
;5269.726918;
;5192.729416;
;5113.859175;
;5043.524081;
;4978.715591;
;4996.394107;
;4869.36092;
;4785.658056;
;4688.409575;
;4652.254983;
;4694.399688;
;4205.305804;
;4501.692847;
;4502.115752;
;4453.334208;
;4491.344194;
;4404.266019;
;4396.968987;
;4410.153621;
;4363.448058;
;4350.51925;
;4285.144459;
;4303.962992;
;4292.23636;
;4244.073261;
;4267.40806;
;4257.912308;
;4277.871297;
;4254.760854;
;4225.255189;
;4240.892244;
;4345.417447;
;4305.772512;
;4377.956532;
;4462.404374;
;4568.558866;
;4610.077866;
;4740.105272;
;4774.317241;
;4899.802671;
;4965.130019;
;5085.936117;
;5084.073897;
;5187.305242;
;5173.885434;
;5289.3059;
;5217.481494;
;5191.594046;
;5196.914117;
;5162.765123;
;5200.143733;
;5144.412851;
;5176.72247;
;5194.595027;
;5202.396386;
;5084.204372;
;5074.844194;
;5029.946174;
;4871.35518;
;4793.983643;
;4700.208582;
;4596.692292;
;4484.717476;
;4446.380153;
;4438.65393;
;4355.833665;
;4326.773447;
;4328.798262;
;4330.750091;
;4239.629032;
;4207.725024;
;4194.456185;
;4147.404737;
;4118.139276;
;4167.797302;
;4109.133477;
;4151.121489;
;4087.093558;
;4039.863493;
;4021.283369;
;3954.084269;
;3926.248892;
;3913.586438;
;3868.879932;
;3923.634293;
;3905.001173;
;3860.655901;
;3940.76164;
;3915.908982;
;3929.723814;
;3826.802184;
;3868.045234;
;3825.618489;
;3826.273105;
;3827.497191;
;3857.962712;
;3802.555333;
;3818.425877;
;3767.587821;
;3728.445946;
;3735.946297;
;3794.342472;
;3757.170356;
;3674.12988;
;3754.67696;
;3709.063458;
;3693.655034;
;3345.148319;
;3666.798239;
;3695.052485;
;3684.661288;
;3703.48384;
;3662.749659;
;3636.212771;
;3655.834862;
;3670.809223;
;3657.91407;
;3636.23681;
;3693.514745;
;3672.705059;
;3670.006275;
;3674.232548;
;3688.092159;
;3723.490365;
;3704.757437;
;3689.718429;
;3733.487677;
;3771.237696;
;3836.410155;
;3784.335645;
;3767.317976;
;3843.691427;
;3838.785361;
;3832.990127;
;3826.104413;
;3841.84443;
;3785.117615;
;3859.259989;
;3771.526371;
;3824.549939;
;3864.129502;
;3829.577785;
;3879.739423;
;3842.268013;
;3942.391024;
;3910.997106;
;3907.405407;
;3892.722078;
;3871.714571;
;3866.557421;
;3952.627274;
;3883.52487;
;3901.371112;
;3908.736569;
;3910.740039;
;3931.120035;
;3886.392145;
;3852.565481;
;3853.888336;
;3886.474385;
;3891.279943;
;3863.109663;
;3892.962079;
;3830.384338;
;3839.377778;
;3844.098987;
;3780.330913;
;3772.821142;
;3802.949484;
;3772.425077;
;3783.451477;
;3829.47306;
;3757.669768;
;3810.679617;
;3775.777045;
;3839.099525;
;3797.034584;
;3814.406528;
;3767.67188;
;3826.928423;
;3788.553671;
;3761.223168;
;3796.047829;
;3913.67584;
;3895.67526;
;3799.765539;
;3863.531491;
;3894.865363;
;3885.307924;
;3877.619349;
;3831.225626;
;3966.417137;
;4004.513805;
;3918.369396;
;3989.908392;
;4046.211252;
;4043.81989;
;4159.41943;
;4131.782857;
;4151.778242;
;4204.838881;
;4146.148315;
;4224.490791;
;3874.833013;
;4212.066772;
;4251.916015;
;4202.284672;
;4256.922622;
;4267.593104;
;4256.050479;
;4228.762749;
;4289.535817;
;4268.242627;
;4253.014414;
;4335.809599;
;4366.351319;
;4394.197855;
;4369.516823;
;4402.346772;
;4486.154567;
;4544.920686;
;4617.241041;
;4793.617937;
;5004.542814;
;5268.111441;
;5585.516227;
;5934.024911;
;6684.592011;
;7247.435242;
;7791.108966;
;8366.524957;
;9213.794696;
;9891.199765;
;10999.6664;
;11798.89621;
;12349.91862;
;12790.61689;
;12993.63259;
;13044.71987;
;13071.99112;
;13181.06041;
;12764.21301;
;12843.08352;
;13010.85244;
;13219.21152;
;13447.76729;
;13452.81811;
;13480.66407;
;13579.93854;
;13446.23633;
;13411.03858;
;12866.40144;
;12571.57201;
;12210.37335;
;12150.2818;
;12653.0364;
;13042.98193;
;13183.22721;
;13186.12305;
;13030.3234;
;12980.7613;
;12648.47698;
;12524.6749;
;12259.35753;
;12275.66206;
;12088.3794;
;11727.31008;
;11194.002;
;10428.07907;
;9617.434243;
;9000.724642;
;8344.051755;
;7967.91564;
;7659.752922;
;7514.924016;
;7293.463796;
;7125.393104;
;7066.564823;
;7056.689282;
;6917.473932;
;6912.918583;
;6749.521001;
;6741.014785;
;6563.001238;
;6511.796271;
;6502.187194;
;6467.901374;
;6354.488912;
;6318.620471;
;6252.608073;
;6016.245657;
;5945.528016;
;5856.455731;
;5783.484942;
;5689.529944;
;5518.22034;
;5546.076845;
;5445.748633;
;5435.418375;
;4985.366284;
;5307.431301;
;5322.253387;
;5239.043443;
;5246.886089;
;5207.295162;
;5200.208916;
;5152.101371;
;5193.168267;
;5146.968795;
;5176.296539;
;5191.054603;
;5216.309801;
;5157.693127;
;5176.898629;
;5268.118259;
;5282.733651;
;5271.454521;
;5384.14186;
;5459.720144;
;5745.733683;
;5880.330309;
;6151.354931;
;6537.566892;
;7236.215479;
;7876.054958;
;8256.460903;
;8816.578931;
;9792.553443;
;10502.65873;
;11464.03205;
;12159.29657;
;12667.56604;
;13037.88229;
;13325.83324;
;13328.63495;
;13172.20837;
;13152.87755;
;12860.59758;
;13017.38057;
;13137.32115;
;13336.40057;
;13451.2766;
;13591.3993;
;13569.10302;
;13541.30859;
;13557.9153;
;13400.77329;
;12896.40995;
;12626.41693;
;12365.74998;
;12455.56509;
;12913.68526;
;13161.98709;
;13262.701;
;13241.9528;
;13035.59698;
;13051.80731;
;12698.67728;
;12641.64163;
;12305.91753;
;12271.9808;
;12090.63971;
;11798.70677;
;11080.59283;
;10374.30771;
;9513.611692;
;8903.638265;
;8376.651063;
;8020.065645;
;7770.730954;
;7462.34781;
;7188.151433;
;7093.696489;
;7043.731928;
;6958.068528;
;6982.205166;
;6954.558076;
;6906.405929;
;6753.954896;
;6625.690472;
;6559.828566;
;6490.141058;
;6474.051184;
;6395.942872;
;6322.972312;
;6191.062797;
;6087.762475;
;5945.636589;
;5940.16788;
;5777.230764;
;5734.852176;
;5625.23471;
;5557.127713;
;5459.566654;
;5436.619242;
;5031.479498;
;5314.460797;
;5308.547443;
;5269.095203;
;5250.569501;
;5264.173192;
;5209.052724;
;5248.159025;
;5218.956251;
;5176.850691;
;5121.742288;
;5174.39984;
;5165.38378;
;5154.139756;
;5189.284014;
;5235.211776;
;5232.794343;
;5224.44954;
;5379.377175;
;5442.168234;
;5697.895557;
;5894.841487;
;6134.214581;
;6553.570883;
;7153.227471;
;7839.655405;
;8367.560687;
;8812.948006;
;9692.808723;
;10434.13278;
;11455.87327;
;12110.92118;
;12600.07267;
;12985.2985;
;13208.46887;
;13394.79095;
;13236.01631;
;13139.50668;
;12767.2114;
;12942.26459;
;13063.31857;
;13242.31389;
;13513.93412;
;13531.36773;
;13526.84823;
;13454.43066;
;13459.3144;
;13395.43713;
;12883.15191;
;12466.85834;
;12369.45613;
;12393.4625;
;12869.40191;
;13087.61895;
;13162.34714;
;13137.71554;
;13106.94344;
;12980.49618;
;12715.49914;
;12605.59691;
;12340.79862;
;12372.24447;
;12234.77199;
;11848.67634;
;11199.42112;
;10522.7504;
;9651.212643;
;9068.074384;
;8471.308471;
;8101.866011;
;7817.968591;
;7602.141111;
;7354.151606;
;7249.513206;
;7218.400604;
